date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt
1959-02-14,04:36:16.28,-7.849,121.794,25,5.83,,,,,,,,,,,,,,
1959-07-14,22:31:25.90,-0.067,119.823,25,5.65,,,,,,,,,,,,,,
1959-07-22,11:15:41.03,2.604,126.272,50,5.48,,,,,,,,,,,,,,
1959-09-03,06:27:34.48,-4.499,122.647,15,6.13,,,,,,,,,,,,,,
1959-10-15,06:15:41.52,0.041,120.119,35,6.61,,,,,,,,,,,,,,
1959-12-02,09:34:08.17,-0.926,123.114,25,6.41,,,,,,,,,,,,,,
1960-04-30,04:01:40.24,-0.023,121.642,35,5.88,,,,,,,,,,,,,,
1960-12-14,23:51:30.01,2.999,126.249,65,6.31,,,,,,,,,,,,,,
1961-08-07,04:22:22.33,-2.709,122.1,15,5.84,,,,,,,,,,,,,,
1961-08-11,22:37:24.05,-2.801,122.111,20,5.98,,,,,,,,,,,,,,
1961-10-23,14:39:37.41,3.679,126.665,15,6.19,,,,,,,,,,,,,,
1963-01-07,11:48:22.76,0.575,126.088,35,5.96,,,,,,,,,,,,,,
1963-06-05,22:54:26.95,-3.078,119.691,35,5.8,,,,,,,,,,,,,,
1963-06-19,09:09:04.20,4.588,126.54,65,6.07,,,,,,,,,,,,,,
1964-03-11,01:06:00.84,1.716,126.884,52.2,5.59,,,,,,,,,,,,,,
1964-03-28,11:30:07.58,0.418,122.174,115,6.68,,,,,,,,,,,,,,
1964-04-07,13:18:22.29,0.061,123.274,165.5,5.79,,,,,,,,,,,,,,
1964-06-30,13:46:21.40,-0.614,122.552,20,6.64,,,,,,,,,,,,,,
1964-07-18,12:45:51.70,0.031,123.74,115,5.77,,,,,,,,,,,,,,
1964-08-24,17:26:20.13,0.008,123.595,155,5.5,,,,,,,,,,,,,,
1964-09-15,05:37:52.60,-0.11,124.624,75,5.73,,,,,,,,,,,,,,
1964-10-11,21:15:04.77,-0.639,121.632,25,6.21,,,,,,,,,,,,,,
1964-10-12,15:42:56.21,2.994,126.532,60,5.96,,,,,,,,,,,,,,
1964-10-17,03:17:27.12,0.637,119.263,35,5.69,,,,,,,,,,,,,,
1964-10-18,12:32:26.29,-7.22,123.832,586.3,6.94,80,48,-60,219,50,-119,3.18,19,0.96,1.41,-3.04,-0.77,1.01,2.08
1964-10-26,14:22:57.89,2.011,126.678,35,5.69,,,,,,,,,,,,,,
1964-11-03,12:43:05.80,0.047,123.755,145.7,5.53,,,,,,,,,,,,,,
1964-11-16,22:40:46.42,0.983,118.932,35,5.74,,,,,,,,,,,,,,
1964-11-21,02:16:45.95,1.049,123.948,247.5,5.51,,,,,,,,,,,,,,
1964-11-23,22:15:49.53,-0.235,124.327,75,5.66,,,,,,,,,,,,,,
1964-11-25,09:24:10.83,-4.361,122.157,617.5,6.02,233,57,-15,331,77,-146,1.32,18,1.07,-0.45,-0.25,0.64,0.45,-0.82
1964-12-15,05:06:23.63,2.268,126.559,35,5.59,,,,,,,,,,,,,,
1965-01-24,00:11:17.26,-2.608,125.952,20,8.2,315,25,90,135,65,90,2.4,21,       ,       ,       ,       ,       ,       
1965-01-24,02:31:18.78,-2.6,126.004,11.9,5.62,,,,,,,,,,,,,,
1965-02-18,22:39:48.39,-7.251,126.715,35,5.92,,,,,,,,,,,,,,
1965-03-19,16:20:53.23,-1.887,119.836,40,6.05,,,,,,,,,,,,,,
1965-03-19,22:58:36.83,-0.031,123.438,173.6,5.51,,,,,,,,,,,,,,
1965-03-21,11:08:19.42,-1.547,126.623,28.9,6.29,,,,,,,,,,,,,,
1965-03-27,23:56:57.21,-2.662,126.06,15,5.55,,,,,,,,,,,,,,
1965-04-06,09:42:29.23,-0.463,120.039,25,6.15,,,,,,,,,,,,,,
1965-04-26,09:47:29.09,-1.733,126.568,25,5.71,,,,,,,,,,,,,,
1965-05-18,08:14:32.24,0.162,123.771,124,5.47,,,,,,,,,,,,,,
1965-05-22,03:05:46.41,1.309,126.239,35,5.67,,,,,,,,,,,,,,
1965-06-05,03:49:03.48,-1.649,126.552,20,5.62,,,,,,,,,,,,,,
1965-06-30,02:53:16.54,-1.734,126.53,30,5.85,,,,,,,,,,,,,,
1965-10-24,14:32:11.58,4.203,125.787,145.1,5.88,192,23,146,314,77,70,8.02,17,-4.25,4.04,3.51,-5.62,1.21,0.74
1965-11-23,01:17:30.57,2.983,124.831,20,6.2,,,,,,,,,,,,,,
1965-11-29,13:47:18.27,0.034,123.476,175.9,5.54,,,,,,,,,,,,,,
1965-12-15,08:22:22.12,-0.01,123.599,145,5.55,,,,,,,,,,,,,,
1966-01-11,03:10:54.88,0.586,120.141,35,5.9,,,,,,,,,,,,,,
1966-02-03,05:48:11.11,0.211,123.555,158.6,5.71,,,,,,,,,,,,,,
1966-03-08,05:41:06.75,1.903,126.334,35,6.15,,,,,,,,,,,,,,
1966-03-08,06:00:07.51,1.742,126.337,35,5.62,,,,,,,,,,,,,,
1966-04-23,00:09:35.79,-0.711,122.191,20,6.55,,,,,,,,,,,,,,
1966-04-23,08:56:43.05,-0.57,122.235,35,6.08,,,,,,,,,,,,,,
1966-06-02,07:08:05.19,-0.047,123.13,140,5.78,,,,,,,,,,,,,,
1966-06-14,16:39:50.83,-5.338,124.366,636.4,5.55,,,,,,,,,,,,,,
1966-06-22,20:29:07.41,-7.24,124.583,531.8,6.98,313,42,-135,186,61,-57,3.57,19,2.79,1.52,-2.55,1.15,-1.38,-0.24
1966-07-13,14:40:24.10,-0.124,122.8,92.3,5.52,,,,,,,,,,,,,,
1966-08-17,19:54:10.69,-5.026,125.119,540,5.71,,,,,,,,,,,,,,
1966-08-18,14:34:02.47,-0.111,125.071,55,6.07,,,,,,,,,,,,,,
1966-08-18,14:37:55.16,-0.007,125.026,32.5,6.02,,,,,,,,,,,,,,
1966-10-07,04:28:29.40,4.402,126.062,70,5.58,,,,,,,,,,,,,,
1967-01-06,10:03:05.43,-1.461,126.477,30,5.58,,,,,,,,,,,,,,
1967-01-11,05:54:03.87,-0.149,120.033,35,5.73,,,,,,,,,,,,,,
1967-01-23,09:19:35.31,0.531,122.272,120,5.55,,,,,,,,,,,,,,
1967-02-17,00:37:40.15,4.352,125.365,35,5.67,,,,,,,,,,,,,,
1967-02-25,11:38:45.71,-0.114,123.969,80,5.9,,,,,,,,,,,,,,
1967-03-13,19:00:59.92,3.695,126.627,15,5.5,,,,,,,,,,,,,,
1967-04-21,08:14:24.31,-5.401,126.688,10,6.2,235,69,21,137,70,158,2.65,18,       ,       ,       ,       ,       ,       
1967-07-10,19:18:11.06,4.894,126.855,75,5.72,,,,,,,,,,,,,,
1967-09-07,07:12:37.50,2.626,124.226,275,5.93,,,,,,,,,,,,,,
1967-09-25,17:03:55.74,3.257,125.515,118.6,5.57,,,,,,,,,,,,,,
1967-11-09,02:18:48.62,-7.163,123.752,584.2,6.18,289,40,-118,144,55,-68,2.28,18,0.62,0.85,-1.95,-0.06,-1.23,1.34
1968-02-06,04:37:19.78,-0.135,124.145,100,5.62,,,,,,,,,,,,,,
1968-05-24,15:43:56.10,-6.799,118.853,619.1,6.23,282,45,-49,52,58,-123,2.74,18,-0.75,-0.89,-1.97,-0.41,0.95,2.72
1968-06-07,11:57:34.03,-1.916,120.094,35,6.74,,,,,,,,,,,,,,
1968-06-07,21:30:55.06,-2.078,120.462,38,6.2,,,,,,,,,,,,,,
1968-08-10,02:07:06.39,1.514,126.234,23,7.61,,,,,,,,,,,,,,
1968-08-10,04:05:50.34,1.328,126.478,20,5.81,,,,,,,,,,,,,,
1968-08-10,05:51:48.40,1.402,126.182,25,6.5,,,,,,,,,,,,,,
1968-08-10,08:10:17.69,1.619,126.297,30,5.86,,,,,,,,,,,,,,
1968-08-11,20:00:44.59,1.584,126.483,30,6.01,,,,,,,,,,,,,,
1968-08-12,13:43:45.67,1.561,126.356,20,5.5,,,,,,,,,,,,,,
1968-08-13,02:52:51.72,1.704,126.477,30,5.85,,,,,,,,,,,,,,
1968-08-14,22:14:23.29,0.157,119.802,20,7.21,,,,,,,,,,,,,,
1968-08-15,11:40:33.00,-0.241,119.952,35,5.51,,,,,,,,,,,,,,
1968-08-17,04:00:38.46,1.364,126.268,35,6.01,,,,,,,,,,,,,,
1968-08-17,18:47:29.72,2.084,126.779,20,5.5,,,,,,,,,,,,,,
1968-08-18,05:43:57.27,1.39,126.34,20,5.53,,,,,,,,,,,,,,
1968-08-18,18:56:50.51,1.159,126.1,35,5.83,,,,,,,,,,,,,,
1968-08-25,13:23:08.16,1.099,126.2,16.3,5.54,,,,,,,,,,,,,,
1968-08-30,06:18:27.58,1.444,126.311,15,5.52,,,,,,,,,,,,,,
1968-10-29,17:00:40.55,1.767,126.394,25,5.53,,,,,,,,,,,,,,
1968-10-31,09:06:38.13,1.191,126.23,35,6.07,,,,,,,,,,,,,,
1968-11-09,20:30:45.29,2.358,126.856,42.2,6.12,,,,,,,,,,,,,,
1968-11-22,10:31:55.41,1.388,125.711,76,5.75,,,,,,,,,,,,,,
1968-12-19,00:26:39.54,-0.138,124.351,45,5.52,,,,,,,,,,,,,,
1969-01-15,12:59:08.94,-3.268,118.877,35,5.53,,,,,,,,,,,,,,
1969-01-25,05:19:20.55,0.836,126.005,35,5.96,,,,,,,,,,,,,,
1969-01-30,18:36:39.46,3.936,123.006,532.9,5.53,,,,,,,,,,,,,,
1969-02-04,01:38:30.41,-0.717,121.631,45,6.12,,,,,,,,,,,,,,
1969-02-11,22:16:13.05,-6.784,126.581,430.5,7.22,3,19,-31,123,80,-106,8.3,19,2.34,4.12,-2.16,-6.26,-2.94,-0.18
1969-02-23,00:36:58.92,-3.201,118.904,15,7.03,,,,,,,,,,,,,,
1969-03-09,13:06:25.46,1.542,126.305,15,5.56,,,,,,,,,,,,,,
1969-03-15,11:44:42.51,-2.736,126.589,20,5.79,,,,,,,,,,,,,,
1969-04-27,01:37:19.03,0.777,119.99,35,5.58,,,,,,,,,,,,,,
1969-05-04,17:18:40.92,0.029,123.318,165.7,5.49,,,,,,,,,,,,,,
1969-05-13,14:30:22.08,-7.221,120.792,631.7,6.38,261,27,-120,114,67,-76,4.53,18,0.04,1.76,-3.33,-2.55,-0.33,3.28
1969-05-27,09:27:03.02,-0.176,124.98,18,5.52,,,,,,,,,,,,,,
1969-07-08,04:06:40.70,2.097,126.65,15,5.6,,,,,,,,,,,,,,
1969-07-21,22:06:57.38,2.905,124.813,212.8,5.58,,,,,,,,,,,,,,
1969-07-25,13:34:10.70,2.6,126.532,30,5.62,,,,,,,,,,,,,,
1969-08-04,17:19:20.23,-5.639,125.331,525.1,6.35,17,29,129,154,68,70,4.12,18,-2.86,-2.1,3.07,2.1,-0.09,-0.2
1969-08-05,02:13:11.51,1.138,126.181,26.9,6.91,,,,,,,,,,,,,,
1969-08-11,23:52:57.58,1.848,126.371,29.2,6.64,,,,,,,,,,,,,,
1969-08-12,12:21:21.28,1.702,126.323,35,5.81,,,,,,,,,,,,,,
1969-10-12,03:31:11.37,0.089,123.675,135.8,5.51,,,,,,,,,,,,,,
1969-12-13,04:03:56.51,1.354,126.408,45,5.62,,,,,,,,,,,,,,
1969-12-14,02:42:10.02,1.956,126.827,35,6.07,,,,,,,,,,,,,,
1970-01-04,08:31:22.53,0.312,121.919,146.4,5.54,,,,,,,,,,,,,,
1970-02-15,12:36:36.65,-0.045,122.999,138.3,5.86,,,,,,,,,,,,,,
1970-03-07,22:30:05.27,-0.019,124.17,94.9,5.53,,,,,,,,,,,,,,
1970-03-08,11:51:23.27,1.77,126.612,47.5,5.71,,,,,,,,,,,,,,
1970-03-27,18:36:50.44,0.288,119.364,25,6.63,,,,,,,,,,,,,,
1970-06-27,13:13:02.86,4.131,126.215,98.4,5.62,,,,,,,,,,,,,,
1970-07-01,06:27:13.70,2.067,126.439,35,5.62,,,,,,,,,,,,,,
1970-08-08,21:04:09.28,1.1,126.177,35,5.99,,,,,,,,,,,,,,
1970-08-18,16:52:27.74,4.521,123.113,574.1,5.86,210,39,-46,338,63,-120,7.5,17,5.41,-2.72,-5.89,4.71,1.03,0.48
1970-09-14,00:53:05.15,-0.606,121.81,18.8,5.52,,,,,,,,,,,,,,
1970-11-16,21:32:58.76,-1.019,126.814,15,5.62,,,,,,,,,,,,,,
1970-11-18,02:13:41.92,-6.476,125.627,15,5.6,,,,,,,,,,,,,,
1970-12-03,07:02:48.62,-1.015,126.749,25,5.77,,,,,,,,,,,,,,
1971-01-18,00:03:30.21,1.058,125.843,10,5.67,,,,,,,,,,,,,,
1971-01-18,05:52:20.64,1.054,125.855,17.5,5.52,,,,,,,,,,,,,,
1971-01-21,17:19:40.98,-7.893,122.684,241.1,5.62,,,,,,,,,,,,,,
1971-01-27,16:05:51.01,1.645,126.416,105,5.62,,,,,,,,,,,,,,
1971-02-06,08:17:48.55,2.236,126.828,20,5.92,,,,,,,,,,,,,,
1971-02-12,23:33:15.71,1.428,121.127,35,5.56,,,,,,,,,,,,,,
1971-02-22,08:27:09.39,0.966,120.045,25,5.56,,,,,,,,,,,,,,
1971-03-19,16:45:30.61,2.218,126.753,25,5.63,,,,,,,,,,,,,,
1971-04-05,05:02:13.84,-0.237,124.735,35,5.71,,,,,,,,,,,,,,
1971-04-20,16:13:22.60,4.714,126.517,75,5.66,,,,,,,,,,,,,,
1971-05-07,00:21:15.60,-2.751,119.69,26.8,6.03,,,,,,,,,,,,,,
1971-08-02,09:01:11.46,1.612,126.489,35,5.62,,,,,,,,,,,,,,
1971-08-05,04:50:37.14,-2.811,119.809,53.3,5.52,,,,,,,,,,,,,,
1971-08-11,04:53:20.25,1.172,126.154,45,5.55,,,,,,,,,,,,,,
